text,start,stop
"geredet jetzt kommt eine frage auch von
den zuschauern hätte kühn will wissen",00:22:22.239,00:22:26.649
"ist der schulanfang gefährdet nein die
schulanfänger ist nicht gefährdet",00:22:26.649,00:22:31.839
"wer was wir wirklich miteinander
diskutieren das wie kommen wir bis zum",00:22:31.839,00:22:35.559
"schuljahresende möglichst viele kinder
gut zu bilden möchte mich bedanken bei",00:22:35.559,00:22:40.960
"den vielen eltern müttern die das
wunderbar gemacht haben oft sind es die",00:22:40.960,00:22:44.589
"mütter und natürlich bei den lehrern
und lehrern sich selbst ja bei unseren",00:22:44.589,00:22:49.890
"kindern auch was da für ein engagement
dahinter steckt wir haben das schon auch",00:22:49.890,00:22:55.410
"im vergleich zu anderen ländern auch
anderen bundesländern sehr sehr viel",00:22:55.410,00:23:00.270
"erreicht aber das war nur durch alle
beteiligten möglich und in dem maße wie",00:23:00.270,00:23:05.730
"wir jetzt organisieren den regel
schulbetrieb er wird anders aussehen wie",00:23:05.730,00:23:11.549
"vor der krise
den regelkindergarten betrieb auch",00:23:11.549,00:23:14.820
"anders als er gewesen ist aber möglichst
für viele leute auf einer sehr hohen",00:23:14.820,00:23:18.030
"qualitätsstufe denken wir darüber nach
wie es dann im september wird mit dem",00:23:18.030,00:23:23.460
"neuen schuljahr und das ist noch nicht
ganz geklärt aber auch da wird es schon",00:23:23.460,00:23:31.580
"eingangs veranstaltungen geben
es hängt sehr von dem",00:23:31.580,00:23:35.309
"infektionsgeschehen ab wir lernen jetzt
ja damit wir haben wir die kirchen",00:23:35.309,00:23:40.140
"begonnen wir werden jetzt
kulturveranstaltungen ermöglichen",00:23:40.140,00:23:43.049
"wir kommen zur gastronomie zurück wir
wollen das auch in den freizeitpark es",00:23:43.049,00:23:47.640
"weiter geht und dann sind wir glaube ich
im august um ein vielfaches schlauer und",00:23:47.640,00:23:52.679
"dann wird es auch schule eingangs
veranstaltungen geben da bin ich mir",00:23:52.679,00:23:56.970
"ganz sicher und musikschule interessiert
auch viele wie es da weitergeht nicole",00:23:56.970,00:24:03.120
"schindler fragt mal passt für viele
eltern wie sieht es mit den musikschulen",00:24:03.120,00:24:07.200
"aus der einzelunterricht müsste doch
möglich sein ja haben wir auch fest vor",00:24:07.200,00:24:12.000
"werden wir am mittwoch darüber sprechen
wir ein bisschen gelernt jetzt bei",00:24:12.000,00:24:18.240
"diesen rechtsverordnungen dass wir da
auch genügend zeit brauchen",00:24:18.240,00:24:23.240
"zwischen dem beschluss der
staatsregierung und dem inkrafttreten",00:24:23.240,00:24:27.150
"dass sich alle darauf einstellen können
also wenn wir das jetzt am",00:24:27.150,00:24:33.830
"übermorgen miteinander besprechen in der
staatsregierung wenn wir einige tage",00:24:33.910,00:24:38.630
"brauchen um die rechtsverordnung zu
erarbeiten dann werden wir sie",00:24:38.630,00:24:42.470
"vernünftig anhören lassen werden sie
auch mal den musikschulen schicken",00:24:42.470,00:24:46.130
"zumindest im verband dass er sagen kann
geht unter den bedingungen oder",00:24:46.130,00:24:50.030
"gebrauchen dann nochmal veränderungen
dann werden wir sie beschließen so dass",00:24:50.030,00:24:54.470
"wir glaube ich zum ende der kommenden
woche dann weitersehen musikschulen",00:24:54.470,00:25:00.140
"gerade dieser musikschulunterricht unter
klaren bedingungen kleinem abstand",00:25:00.140,00:25:04.550
"vielleicht auch mund und nasenschutz
geht sondern wieder ermöglichte wir",00:25:04.550,00:25:10.520
"haben gerade schon mal über meldungen
gesprochen die durchs internet geistern",00:25:10.520,00:25:14.420
"sie haben diese impfpflicht angesprochen
kathrin bergelt wir wissen stimmt es",00:25:14.420,00:25:18.350
"dass in zwickau keine masken pflicht
mehr gibt nein es war heute auch eine",00:25:18.350,00:25:22.730
"nachricht
das ist auch falsch es ist schon",00:25:22.730,00:25:26.420
"beeindruckend was hier zum teil alles
produziert wird es gibt glaube ich auch",00:25:26.420,00:25:32.540
"immer eine strategie die leute zu
verwirren und gerade bei diesem thema",00:25:32.540,00:25:37.120
"was uns ja alle noch so nahe geht ist
das natürlich sehr sehr leicht deswegen",00:25:37.120,00:25:42.170
"ist mein rad wirklich die hotline
anrufen des sozialministeriums die",00:25:42.170,00:25:47.630
"örtlichen abgeordneten anrufen oder bei
uns auch nachrichten schreiben versuche",00:25:47.630,00:25:53.780
"so viel wie möglich auch bei facebook
selber zu beantworten oder meine",00:25:53.780,00:25:57.770
"kollegen nein der mund- und nasenschutz
gilt sachsen gilt jetzt mittlerweile",00:25:57.770,00:26:02.780
"auch in ganz deutschland und der wird
uns noch über viele wochen und monate",00:26:02.780,00:26:07.790
"begleiten ja man hat ja zur zeit das
gefühl alle joggen weil es ist ja das",00:26:07.790,00:26:12.710
"einzige was man noch machen kann super
aber die leute trotzdem wieder ins",00:26:12.710,00:26:17.700
"fitnessstudio marco polo will zum
beispiel wissen wann geht das mit marco",00:26:17.700,00:26:21.630
"polo
der nennt sich so erst auf weltreise",00:26:21.630,00:26:25.700
"also fitnessstudio haben wir jetzt am
übers wochenende geklärt weil es hinter",00:26:25.700,00:26:31.740
"auch so eine seine anrufer eine frage
von den betreibern wenn ihr jetzt sport",00:26:31.740,00:26:37.620
"ermöglicht im freien was wäre denn wenn
wir mit unseren geräten nach draußen man",00:26:37.620,00:26:41.700
"sagt also alles was irgendwie möglich
ist wollen wir ermöglichen wir wissen",00:26:41.700,00:26:46.260
"nicht in vielen vielen fällen das
denkbar ist aber fängt damit an macht",00:26:46.260,00:26:50.190
"ist und meine vorstellung ist gerade im
bereich fitness studios tanzschulen aber",00:26:50.190,00:26:57.630
"auch musikschule ist ein gutes beispiel
dass wir zunächst mal sagen",00:26:57.630,00:27:00.450
"grundsätzlich ja auf basis eines
genehmigten hygiene konzept und diesen",00:27:00.450,00:27:11.039
"diesen gedanken wechsel sind wir gerade
dabei zu organisieren so dass man dann",00:27:11.039,00:27:17.070
"auch den fitnessstudios sagen kann also
wahrscheinlich geht sauna nicht",00:27:17.070,00:27:21.720
"und vielleicht ist es auch zunächst mal
eine gute idee umkleide auch",00:27:21.720,00:27:26.960
"auszuschließen
den abstand zwischen den geräten zu",00:27:26.960,00:27:30.360
"organisieren fenster zu öffnen und dann
geht es vielleicht doch ja ich will dass",00:27:30.360,00:27:35.460
"ich wir müssen raus kommen aus dieser
einzelbetrachtung die staatsregierung",00:27:35.460,00:27:39.899
"die ministerien können nicht jede nuance
richtig überblicken können das müssen",00:27:39.899,00:27:47.159
"diejenigen tun die in diesem bereich
arbeiten",00:27:47.159,00:27:49.529
"das müssen die gesundheitsämter machen
vielleicht auch da noch mal die friseure",00:27:49.529,00:27:54.630
"haben eine berufsgenossenschaft die das
sehr klug aufgeschrieben hat auf",00:27:54.630,00:27:59.399
"grundlage dessen haben wir jetzt im
betrieb genehmigt so dass wünsche ich",00:27:59.399,00:28:03.450
"mir und ich weiß auch dass es sind ganz
vielen bereichen ja schon vorgearbeitet",00:28:03.450,00:28:06.899
"worden dass die dehoga hat das für den
gastronomiebereich gemacht die",00:28:06.899,00:28:10.470
"tanzschulen haben es mit ihrem verband
gemacht so denken wir über dieses über",00:28:10.470,00:28:14.370
"die thema fitness studios zwischen
100 wie vor der krise und 0 wie jetzt",00:28:14.370,00:28:21.250
"muss es was dazwischen geben und das
wollen wir scheinbar schauen uns heute",00:28:21.250,00:28:27.490
"wirklich viele eltern tun ich würde
sagen wir können mal ein paar fragen aus",00:28:27.490,00:28:30.909
"diesem bereich schule zusammenfassen
jetzt verena koch will wissen wann darf",00:28:30.909,00:28:35.409
"mein sohn zehnte klasse gymnasium wieder
in die schule also gymnasium haben wir",00:28:35.409,00:28:41.830
"am 20 april die abschlussklassen gehabt
jetzt am montag heute die vor",00:28:41.830,00:28:48.429
"abschlussklassen das heißt die hälfte
und der nächste schritt ist die zehnte",00:28:48.429,00:28:52.270
"klasse und die anderen dann alle
zusammen und das wird denke ich jetzt um",00:28:52.270,00:28:57.880
"die 14 tage brauchen bis alles richtig
gut zu organisieren weil das a und o ist",00:28:57.880,00:29:05.799
"auch dort immer noch abstand halten
neunmal wahrscheinlichkeit der infektion",00:29:05.799,00:29:11.919
"ist geringer geworden aber wir müssen in
diesem bereich weil es so viele menschen",00:29:11.919,00:29:15.669
"betrifft noch einmal weiter das risiko
die wahrscheinlichkeit reduzieren und",00:29:15.669,00:29:21.070
"das geht nur durch abstand abstand heißt
dass nicht alle schüler die jetzt in",00:29:21.070,00:29:27.100
"einer schule in einem gymnasium sind zur
gleichen zeit in der schule sein können",00:29:27.100,00:29:31.390
"also was kann man tun
man kann den den einen teil am vormittag",00:29:31.390,00:29:35.830
"den anderen am nachmittag man kann sagen
die einen teil die ersten zwei tage der",00:29:35.830,00:29:40.809
"woche die anderen und das ist gerade
dabei das sehr intensiv diskutiert und",00:29:40.809,00:29:45.309
"ausgearbeitet wir werden garantiert zu
einem system comm zwischen präsenz in",00:29:45.309,00:29:50.559
"der schule und homeschooling so wie wir
es jetzt haben",00:29:50.559,00:29:54.990
"das wird in den nächsten tagen fertig
sein",00:29:54.990,00:29:59.309
"kathrin rolle wir wissen dürfen die
eltern selber entscheiden ob ihr kind",00:29:59.309,00:30:03.220
"wieder in die schule geht ja auch das
müssen wir diskutieren wie gesagt das",00:30:03.220,00:30:08.350
"machst es in dem schulbereich so schwer
es ist macht es bei dem kindergarten",00:30:08.350,00:30:13.750
"bereich solar nicht ich nehme die frage
gern mal mit",00:30:13.750,00:30:18.240
"wenn die raabe fragt und was soll mit
der einschulung werden sollen wir die",00:30:18.530,00:30:22.430
"nun ausfallen lassen nein findet statt
selbstverständlich ja und noch mal zu",00:30:22.430,00:30:28.550
"den kleineren kindern wie sie haben
vorhin schon gesprochen dass jetzt",00:30:28.550,00:30:32.900
"wieder mehr kinder in den kitas betreut
werden können",00:30:32.900,00:30:35.510
"jean bart will wissen wo kommen denn die
zusätzlichen räume und erzieher für die",00:30:35.510,00:30:39.770
"kitas her
eine möglichkeit sind zusätzliche räume",00:30:39.770,00:30:44.660
"und zusätzliches personal da das
zusätzliche personal natürlich nicht die",00:30:44.660,00:30:51.440
"qualifikation haben kann wir sind die
haben ja ein mangel an erzieherinnen und",00:30:51.440,00:30:55.340
"erzieher müssten wir auf andere
personengruppen zurückgreifen das ist",00:30:55.340,00:31:00.710
"eine ein plan b der andere ist eben
andere räume das muss man genau mit der",00:31:00.710,00:31:07.160
"kommunalen familie besprechen
wenn das nicht geht aber trotzdem unser",00:31:07.160,00:31:12.740
"ziel sein muss oder dass wir am ende
realisieren dass nur immer eine",00:31:12.740,00:31:18.190
"begrenzte anzahl der zur gleichen zeit
da ist müssten wir auch im bereich der",00:31:18.190,00:31:23.210
"kindergärten auf so ein schichtsystem
gehen zwei tage drei tage dann die",00:31:23.210,00:31:28.430
"anderen oder vormittags und nachmittags
dass es sind wir gerade dabei zu",00:31:28.430,00:31:32.900
"überlegen
ich weiß dass das den einen oder anderen",00:31:32.900,00:31:36.380
"nicht befriedigt aber am ende ist
gesundheitsschutz gerade bei unseren",00:31:36.380,00:31:42.110
"kindern eben wirklich zentral und das
was wir jetzt sehen auf die brücke auf",00:31:42.110,00:31:48.110
"die wir treten und das ist am ende ja
eine risikoabschätzung ist man kann das",00:31:48.110,00:31:53.780
"risiko dann eingehen wenn die anzahl der
kinder begrenzt ist wenn es immer die",00:31:53.780,00:31:59.030
"gleichen sind wenn es also keine
wechselnden gruppen gibt und das würden",00:31:59.030,00:32:02.900
"wir gern realisieren
mit den neuen regelungen die jetzt in",00:32:02.900,00:32:06.980
"kraft getreten sind kommen natürlich
wieder ganz viele fragen was darf man",00:32:06.980,00:32:10.070
"und was darf man nicht wir haben hier
die frage mit wie vielen personen darf",00:32:10.070,00:32:14.420
"man sich treffen außerhalb des eigenen
hausstandes mit",00:32:14.420,00:32:18.680
"einem weiteren paar sage ich mal also
mit einer weiteren personen die den",00:32:18.680,00:32:23.330
"lebenspartner oder den ehepartner
mitbringen das ist die aktuelle regelung",00:32:23.330,00:32:28.010
"die wir sicherlich in der nächsten zeit
noch mal überarbeitet werden und wie",00:32:28.010,00:32:34.100
"sieht es mit hochzeiten und taufen aus
mit wie vielen personen dürfen diese",00:32:34.100,00:32:37.460
"stattfinden
die hochzeit wenn sie eine hochzeit ist",00:32:37.460,00:32:42.800
"in einer kirche ist ein gottesdienst und
kann mit einer großen zahl von menschen",00:32:42.800,00:32:48.020
"gefeiert werden
wir haben darüber hinaus veranstaltungen",00:32:48.020,00:32:53.350
"die eine hochzeit kann ja auch eine
veranstaltung sein die im standesamt",00:32:53.350,00:33:00.920
"stattfindet wir haben wir 30 personen
festgelegt was man nicht verwechseln",00:33:00.920,00:33:07.670
"darf ist mit der feier die feier kann es
nach jetziger rechtslage so überhaupt",00:33:07.670,00:33:13.670
"nicht geben sondern da haben wir genau
diese regelung die menschen die mit",00:33:13.670,00:33:18.740
"einem im haus stand leben plus eine eine
beziehungsweise zwei personen das ist",00:33:18.740,00:33:25.670
"die aktuelle rechtslage die eben immer
darauf abzielt dass das risiko der",00:33:25.670,00:33:33.350
"erkrankung dann steigt wenn viele
menschen über einen längeren zeitraum",00:33:33.350,00:33:39.220
"ganz eng zusammen sind und das sind eben
solche familien feiern also die",00:33:39.220,00:33:46.690
"veranstaltung die dann möglicherweise in
der gastronomie bald wieder möglich ist",00:33:46.690,00:33:50.930
"mit klarem abstand und ähnlichen ist ein
geringeres risiko als die familienfeier",00:33:50.930,00:33:56.810
"zu hause auf der couch
ja wir kommen noch mal zum thema reisen",00:33:56.810,00:34:01.040
"wohin darf man farm gute constantin will
wissen können wir sachsen wieder in die",00:34:01.040,00:34:06.050
"benachbarten bundesländer fahren sachsen
anhalt thüringen ist da ja auf meiner",00:34:06.050,00:34:10.070
"farm
und auch man darf auch deutschland",00:34:10.070,00:34:14.299
"verlassen
das problem ist dass viele länder ihre",00:34:14.299,00:34:18.429
"grenzen für ausländer geschlossen haben
oder so klare regelungen haben dass man",00:34:18.429,00:34:24.500
"erst einmal ein crooner test nachweisen
muss wenn man das land wie",00:34:24.500,00:34:27.859
"beispielsweise österreich betreten will
wie ist die weitere planung in sachen",00:34:27.859,00:34:34.119
"campingurlaub von elsner wissen sie
wahrscheinlich das zelt schon",00:34:34.119,00:34:37.579
"bereitstehen hatte derzeit haben wir
eine regelung dass dauercamping möglich",00:34:37.579,00:34:43.190
"ist für diejenigen die einen eigenen
dauercamping platz haben und über eigene",00:34:43.190,00:34:48.639
"hygiene einrichtungen verfügen
das ist der camping ist genau der",00:34:48.639,00:34:53.869
"nächste schritt den man mit
ferienwohnungen gemeinsam besprechen",00:34:53.869,00:34:56.510
"muss und bei camping ist eben genau der
punkt",00:34:56.510,00:34:59.599
"diese gemeinschaftseinrichtungen müssen
geklärt werden das muss braucht eine",00:34:59.599,00:35:06.799
"klare und wie ich finde auch für
deutschlandweit einheitliche regelung",00:35:06.799,00:35:11.480
"wie ist das dort wie viele menschen darf
dürfen da die einrichtung benutzen zur",00:35:11.480,00:35:17.599
"gleichen zeit wie oft muss gesäubert
werden und das wird gerade ausgearbeitet",00:35:17.599,00:35:24.049
"und wenn wir das haben wäre mein wunsch
eben ein klares auch für deutschland",00:35:24.049,00:35:31.190
"einheitliches system an was erkennen
lässt hier gibt es gerade eine region",00:35:31.190,00:35:35.589
"die eine deutliche zunahme hat
da darf man nicht hinfahren oder das",00:35:35.589,00:35:40.250
"soll man nicht hinfahren oder aus dieser
region soll man bitte keine besucher",00:35:40.250,00:35:43.789
"aufnehmen damit wir nicht uns
gegenseitig wieder anstecken",00:35:43.789,00:35:46.940
"denn das ist ja auch die erfahrung aus
diesem jahr die krankheit ist nach",00:35:46.940,00:35:51.650
"deutschland gekommen
über die urlauber gar nicht schlimm",00:35:51.650,00:35:56.089
"kommt auch damals nicht besser gewusst
aus den skigebieten und jetzt wollen wir",00:35:56.089,00:36:00.470
"natürlich verhindern dass das noch
einmal in anderer konstellation wieder",00:36:00.470,00:36:03.619
"auf die geografische komponente ist
eigentlich meine nicht bloß um die art",00:36:03.619,00:36:08.240
"der unterbringung wenn ich jetzt richtig
verstehen wir haben jetzt auch noch eine",00:36:08.240,00:36:10.940
"frage zu den ferienwohnungen fehlen
haben sie auch gerade angesprochen maria",00:36:10.940,00:36:15.260
"siebert wie sieht es mit der vermietung
von ferienwohnungen ferienhäusern aus",00:36:15.260,00:36:19.220
"diese können völlig kontaktlos vermietet
werden dann schlüssel sehen im",00:36:19.220,00:36:22.820
"ländlichen raum ist eine entzerrung sehr
gut umzusetzen das",00:36:22.820,00:36:26.150
"infektionsschutzgesetz sieht keine
entschädigung für solo selbstständige",00:36:26.150,00:36:30.020
"vor die durch berufsverboten nicht mehr
arbeiten dürfen oder touristisch",00:36:30.020,00:36:33.530
"vermieten dürfen bei der soforthilfe
darf kein lohn angesetzt werden da",00:36:33.530,00:36:37.010
"bedarf es dringend danach ja ich weiß
ich habe doch diese privaten",00:36:37.010,00:36:40.670
"ferienwohnungen ist halt ein bereich der
so überhaupt nicht im fokus stand aber",00:36:40.670,00:36:45.800
"für viele leute natürlich entweder ein
stückweit beitrag zum leben war oder",00:36:45.800,00:36:52.220
"andersrum wofür kredite aufgenommen
worden sind die zurückbezahlt werden",00:36:52.220,00:36:56.210
"müssen deswegen ist das ganz klar es
muss in diesem bereich jetzt vorangehen",00:36:56.210,00:37:01.690
"ich hab mal in einem anderen
zusammenhang gesagt ich würde",00:37:01.690,00:37:06.110
"buchungen von ferienwohnungen im juni
mit gutem gewissen wieder annehmen ob es",00:37:06.110,00:37:12.620
"eher angeht kann ich ihnen nicht sagen
aber wir sollten das miteinander für",00:37:12.620,00:37:18.260
"juni auf jeden fall in aussicht nehmen
aus dem bereich tourismus kommen noch",00:37:18.260,00:37:23.600
"ganz viele fragen
tino käßner hat einen bootsverleih er",00:37:23.600,00:37:27.140
"will wissen wann dürfen wir unsere boote
wieder verleihen in brandenburg ist es",00:37:27.140,00:37:30.650
"schon seit dem ersten mai erlaubt und
viele sachsen waren am wochenende im",00:37:30.650,00:37:33.620
"spreewald boot fahren ja gegner will
glaube ich auf der neiße boot fahren was",00:37:33.620,00:37:38.060
"ich auch schon gemacht habe wenn ich den
namen jetzt nicht verwechseln und ich",00:37:38.060,00:37:42.350
"hoffe dass wir das bald auch gemeinsam
machen können unsere kinder freuen sich",00:37:42.350,00:37:45.320
"auch schon drauf und es so lange
vorgenommen",00:37:45.320,00:37:47.330
"auf der neiße bei rothenburg wald dauert
nicht mehr lang würden wir versuchen in",00:37:47.330,00:37:55.010
"der nächsten verordnung auch mit zu
klären",00:37:55.010,00:38:00.280
"wenn es nicht sogar jetzt schon unter
dem motto außen sport möglich ist",00:38:00.280,00:38:06.470
"ich kenne nicht jedes detail aber es
lohnt sich mal die kollegen im",00:38:06.470,00:38:11.060
"sozialministerium anzurufen ich glaube
wir hatten auch über diesen punkt",00:38:11.060,00:38:14.570
"gesprochen
deswegen auch da gilt",00:38:14.570,00:38:18.099
"ich merke die vielzahl der fälle ist so
groß geworden wir müssen zu generellen",00:38:18.099,00:38:23.589
"regeln kommen
alles ist erlaubt wenn es ein",00:38:23.589,00:38:27.759
"genehmigtes zu jenem konzept gibt das
ist das was sie erreichen möchte das",00:38:27.759,00:38:32.019
"beispiel bot es wieder ein ja auch die
motorradfahrer fragen hier bei uns",00:38:32.019,00:38:36.729
"nochmal nach heiko pech wir sind eine
gruppe motorradfahrer und möchten ende",00:38:36.729,00:38:40.630
"des monats eine drei tages tour in die
sächsische schweiz unternehmen die",00:38:40.630,00:38:44.470
"pension ist seit längerem gebucht und
bezahlt um die hiesige gastronomie und",00:38:44.470,00:38:48.160
"reiseveranstalter zu unterstützen wären
wir dankbar wenn ein lokales freies",00:38:48.160,00:38:52.119
"reisen unter beachtung der
vorgeschriebenen hygieneregeln bis dahin",00:38:52.119,00:38:55.210
"wieder möglich ist
ich sehe hier keinen unterschied zu der",00:38:55.210,00:38:57.940
"ansteckungsgefahr beim einkaufen in
schulen kitas oder auf arbeit bittet rau",00:38:57.940,00:39:02.140
"teuren bürgern etwas mehr
eigenverantwortung zu machen und die",00:39:02.140,00:39:08.259
"motorradtour kann stattfinden
motorrad anstatt film zurzeit",00:39:08.259,00:39:12.869
"ferienwohnungen noch nicht und da sind
wir sehr dabei auch martin dulig unser",00:39:12.869,00:39:18.989
"wirtschaftsminister drängt darauf dass
wir schnell zu einer regelung kommen da",00:39:18.989,00:39:25.059
"werden wir am mittwoch darüber sprechen
und dann hoffentlich auch einen fahrplan",00:39:25.059,00:39:28.390
"dafür aus dem bereich wirtschaft und da
auch noch eine frage die die reisebüros",00:39:28.390,00:39:32.890
"geholfen
ja es schwerlich in vielen fällen ist",00:39:32.890,00:39:38.170
"ein stück weit die das geschäftsmodell
weggebrochen",00:39:38.170,00:39:41.559
"wir haben hier auch mit den dresdnern
gesprochen auch ich telefoniert reisen",00:39:41.559,00:39:46.539
"organisiert in andere länder die jetzt
für uns deutsche die grenze geschlossen",00:39:46.539,00:39:51.160
"haben die hotels geschlossen haben und
ähnliches und das ist ganz schwer",00:39:51.160,00:39:56.650
"dazu helfen wir haben die instrumente
die wir vorgesehen haben für alle aber",00:39:56.650,00:40:03.420
"das ist etwas wo man auch nicht warum es
nicht in der hand haben",00:40:03.420,00:40:07.479
"es geht ja nicht um die reisen ja von
dresden aus in die sächsische schweiz",00:40:07.479,00:40:11.650
"oder in den harz sondern das was diese
reisebüros ausgemacht haben hat es dass",00:40:11.650,00:40:17.589
"sie selber reiseveranstalter zum teil
waren nach afrika oder auf dem balkan an",00:40:17.589,00:40:23.880
"spektakuläre orte
die man sich selbst nicht zugetraut hat",00:40:23.880,00:40:28.230
"und wann es dort weitergeht ist wie bei
busreiseunternehmen liegt nicht in",00:40:28.230,00:40:34.420
"unserer hand einfach so sagen wir haben
noch einige fragen von den sachsen",00:40:34.420,00:40:39.250
"fernsehen zuschauern holger lindner will
wissen ich bin besorgt um die fehlenden",00:40:39.250,00:40:43.960
"strukturen und voraussetzungen für die
öffnung der grundschulen zb kein warmes",00:40:43.960,00:40:48.490
"wasser in den wenigen toiletten
fehlendes personal für aufsichten sowie",00:40:48.490,00:40:52.360
"noch nicht angepasste reinigungspläne
mit desinfektion der tische türklinken",00:40:52.360,00:40:56.470
"et cetera
wer kontrolliert und gibt das ok also",00:40:56.470,00:41:00.600
"gleich mal so ist das natürlich sehr
sehr großer bereich und ich will nicht",00:41:00.600,00:41:07.350
"ausschließen dass es an der einen oder
andern stellt sein doch noch mal eine",00:41:07.350,00:41:10.540
"frage gibt aber das was wir jetzt in dem
schulbereich erlebt haben war wirklich",00:41:10.540,00:41:14.230
"sehr vorbildlich haben alle wunderbar
mitgemacht die direktorin die lehrer",00:41:14.230,00:41:19.140
"diejenigen die das material beschafft
haben wir haben ja auch reinigungs",00:41:19.140,00:41:25.600
"material besorgt wer masken besorgt und
so haben wir das auch für die",00:41:25.600,00:41:30.150
"grundschulen organisiert und weil wir
dort auch das gefühl haben dass etwas",00:41:30.150,00:41:34.750
"neues ist wir hatten ja die oberschulen
und die gymnasien schon in betrieb die",00:41:34.750,00:41:39.900
"grundschulen kommen jetzt haben wir uns
da etwas mehr zeit gelassen",00:41:39.900,00:41:43.480
"dort geht es erst am sechsten los damit
genau diese zeit genutzt werden kann man",00:41:43.480,00:41:47.140
"immer alles vernünftig aufzusetzen dem
eindruck des zuschauers widersprechen",00:41:47.140,00:41:52.330
"dass das nicht alles geregelt ist es ist
zumindest alles vorbereitet und auch",00:41:52.330,00:41:57.160
"bewusst diese zwei tage mehr um die
sachen zu organisieren wenn sie das",00:41:57.160,00:42:02.200
"gefühl haben das ist gerade bei ihnen in
der schule nicht so dann schreiben sie",00:42:02.200,00:42:06.100
"mir noch mal eine nachricht oder rufen
sie noch mal an sagte mir ganz konkret",00:42:06.100,00:42:09.760
"wenn ich jetzt vor allem machen welche
schule es geht können wir dann auch noch",00:42:09.760,00:42:13.450
"nachfahren unsere zuschauerinnen von
sachsen fernsehen sandra seidl hat eine",00:42:13.450,00:42:18.580
"frage der bereich sport und kinder
betrifft als nützt ist wenn die",00:42:18.580,00:42:23.290
"sportanlage
öffnen und trotzdem viele sportarten",00:42:23.290,00:42:25.980
"nicht stattfinden können da zb bei
meiner tochter nur fünf personen auf dem",00:42:25.980,00:42:29.850
"reitplatz zugelassen sind laut
hygieneverordnung sie trainiert",00:42:29.850,00:42:33.300
"regelmäßig ein mal die woche in einer
kindergruppe abbott erde und führe der",00:42:33.300,00:42:37.110
"pferde weisen dann bereits die maximale
anzahl auf es scheint alles nicht so gut",00:42:37.110,00:42:41.250
"durchdacht zu sein
fußball zählt auch zu einer sportart wie",00:42:41.250,00:42:44.670
"soll das mit vier kindern plus trainer
gespielt werden es ist traurig dass die",00:42:44.670,00:42:48.300
"kinder im moment leider gar nichts
können",00:42:48.300,00:42:50.310
"na gut aber wenn die these ist dass auf
der anderen seite das risiko die",00:42:50.310,00:42:55.590
"wahrscheinlichkeit zu einer erkrankung
so groß geworden ist dann wird glaube",00:42:55.590,00:43:00.930
"ich erklärbar warum man zu diesen
maßnahmen greift wir haben viele viele",00:43:00.930,00:43:08.820
"unterschiedliche studien ausgewertet und
sind auf diese anzahl gekommen kleine",00:43:08.820,00:43:14.310
"gruppen fünf personen überschaubar je
kleiner die gruppe ist je geringer ist",00:43:14.310,00:43:20.310
"die wahrscheinlichkeit dass man sich
anstecken kann die größer ist die",00:43:20.310,00:43:23.670
"möglichkeit nach zu verfolgen
jetzt kann man sicherlich auch in der",00:43:23.670,00:43:28.050
"nächsten zeit noch mal darüber
nachdenken ob man diese gruppen größe",00:43:28.050,00:43:32.250
"verändert aber wir sind am 20 april
gestartet es sind jetzt 14 tage",00:43:32.250,00:43:39.350
"wir sehen eine sehr niedrige anzahl von
infekten das ist gut ich würde uns raten",00:43:39.350,00:43:46.230
"jetzt mal zwei wochen nochmal zu zu
warten oder 3 und das ganze dann zu",00:43:46.230,00:43:51.600
"bewerten
in der zwischenzeit werden wir",00:43:51.600,00:43:54.210
"sicherlich auch im bereich der kontakt
beschränkungen noch etwas erleben und",00:43:54.210,00:43:59.060
"schauen wir mal wenn die wenn die zahl
weiter niedrig bleibt spricht auch",00:43:59.060,00:44:03.720
"nichts dagegen in diesem bereich weiter
die grünen gruppe zu erhöhen",00:44:03.720,00:44:08.130
"für uns war das jetzt erst mal der erste
moment zu sagen komm sport muss wieder",00:44:08.130,00:44:12.540
"möglich sein
und auch bei reitsport auch da hängt für",00:44:12.540,00:44:17.340
"den einen oder anderen der existenz dran
und deswegen soll dass da auch",00:44:17.340,00:44:21.930
"weitergehen ja wir haben noch viele
fragen aus dem live stream aus ganz",00:44:21.930,00:44:26.130
"unterschiedlichen bereichen ich stemme
einiges wann dürfen",00:44:26.130,00:44:29.860
"die menschen wieder in den
behindertenwerkstätten arbeiten sind wir",00:44:29.860,00:44:33.940
"auch dabei das zu organisieren nehme ich
auch gerne noch mal mit dass wir das mit",00:44:33.940,00:44:38.650
"gesprächen bei behinderten werkstatt ist
es ja so geht es um die frage es ist",00:44:38.650,00:44:48.670
"eine risikogruppe ja oder nein
und wenn es keine risikogruppe gibt ist",00:44:48.670,00:44:55.540
"hat es gibt es auch keinen grund warum
man nicht mit der arbeit wieder beginnen",00:44:55.540,00:44:58.720
"kann
das ist möglicherweise der grund aber",00:44:58.720,00:45:00.940
"ich sage nicht ich mich noch mal ja da
kommen zu den fahrschulen wahnsinn",00:45:00.940,00:45:05.620
"theorie und praxis prüfungen in
fahrschulen wieder möglich",00:45:05.620,00:45:09.570
"theorieprüfung sind jetzt schon möglich
und praxis auch bei motorrädern bei den",00:45:09.570,00:45:18.360
"pkws ist es halt so dass wir nicht das
modell übernommen haben bisher von",00:45:18.360,00:45:25.030
