text,start,stop
"title=""Wetterdetails aus Kiel""&gt;Kiel&lt;/a&gt;&lt;/h3&gt;
&lt;span class=""details""&gt;max: 17&amp;deg; / min:",00:21:25.730,00:21:26.730
"3&amp;deg;&lt;/span&gt;
&lt;/li&gt;",00:21:26.730,00:21:27.730
"&lt;li&gt;
&lt;span class=""icon icon_sonne_bewoelkt_leicht""",00:21:27.730,00:21:28.730
"title=""wolkig""&gt;&lt;/span&gt;
&lt;h3&gt;&lt;a href=""/nachrichten/wetter/wetterplzsuche100.html?plz=22359""",00:21:28.730,00:21:29.730
"title=""Wetterdetails aus Hamburg""&gt;Hamburg&lt;/a&gt;&lt;/h3&gt;
&lt;span class=""details""&gt;max: 18&amp;deg; / min:",00:21:29.730,00:21:30.730
"9&amp;deg;&lt;/span&gt;
&lt;/li&gt;",00:21:30.730,00:21:31.730
"&lt;li&gt;
&lt;span class=""icon icon_sonne_bewoelkt_leicht""",00:21:31.730,00:21:32.730
"title=""heiter""&gt;&lt;/span&gt;
&lt;h3&gt;&lt;a href=""/nachrichten/wetter/wetterplzsuche100.html?plz=19053""",00:21:32.730,00:21:33.730
"title=""Wetterdetails aus Schwerin""&gt;Schwerin&lt;/a&gt;&lt;/h3&gt;
&lt;span class=""details""&gt;max: 17&amp;deg; / min:",00:21:33.730,00:21:34.730
"6&amp;deg;&lt;/span&gt;
&lt;/li&gt;",00:21:34.730,00:21:35.730
"&lt;li&gt;
&lt;span class=""icon icon_sonne_bewoelkt"" title=""wolkig""&gt;&lt;/span&gt;",00:21:35.730,00:21:36.730
"&lt;h3&gt;&lt;a href=""/nachrichten/wetter/wetterplzsuche100.html?plz=30159""
title=""Wetterdetails aus Hannover""&gt;Hannover&lt;/a&gt;&lt;/h3&gt;",00:21:36.730,00:21:37.730
"&lt;span class=""details""&gt;max: 21&amp;deg; / min:
12&amp;deg;&lt;/span&gt;",00:21:37.730,00:21:38.730
"&lt;/li&gt;
&lt;/ul&gt;",00:21:38.730,00:21:39.730
"&lt;/div&gt;&lt;/div&gt;
&lt;div class=""module w33""&gt;",00:21:39.730,00:21:40.730
"&lt;div class=""modulepadding""&gt;
&lt;div class=""traffic_short""&gt;",00:21:40.730,00:21:41.730
"&lt;img src=""/resources/images/mapicons/traffic/traffic_jam.svg""
alt=""Verkehrsmeldungen"" /&gt;",00:21:41.730,00:21:42.730
"&lt;h3&gt;&lt;a href=""/nachrichten/verkehr/index.html""
title=""Zum Artikel: Link auf eine Übersicht",00:21:42.730,00:21:43.730
"mit Verkehrsmeldungen für Norddeutschland.""&gt;
Verkehrsmeldungen für Norddeutschland",00:21:43.730,00:21:44.730
"&lt;/a&gt;&lt;/h3&gt;
&lt;/div&gt;",00:21:44.730,00:21:45.730
"&lt;/div&gt;
&lt;/div&gt;",00:21:45.730,00:21:46.730
"&lt;/div&gt;
&lt;/div&gt;",00:21:46.730,00:21:47.730
"&lt;/section&gt;
&lt;section class=""w100"" &gt;",00:21:47.730,00:21:48.730
"&lt;svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink""
style=""display: none;""&gt;",00:21:48.730,00:21:49.730
"&lt;symbol id=""logo_ndrplus"" viewBox=""0 0 500
205""&gt;",00:21:49.730,00:21:50.730
"&lt;title&gt;NDR Plus&lt;/title&gt;
&lt;path style=""display:inline;"" fill=""currentColor""",00:21:50.730,00:21:51.730
"d=""M45.23,140.16L23.41,100.859v39.301H9.165V72.778h14.95l22.74,41.921V72.778h14.241
v67.382H45.23L45.23,140.16z M61.095,72.778V9.428h7.981v63.351H61.095L61.095,72.778z",00:21:51.730,00:21:52.730
"M61.095,168.95v-28.79h7.981v28.79H61.095
L61.095,168.95z M92.916,140.16h-23.84V72.778h23.84c15.759,0,25.257,6.971,25.257,23.431v20.31",00:21:52.730,00:21:53.730
"C118.173,133.59,109.281,140.16,92.916,140.16L92.916,140.16z
M103.624,97.727c0-8.182-3.738-12.227-12.02-12.227H84.43v41.931",00:21:53.730,00:21:54.730
"h7.174c8.282,0,12.02-4.137,12.02-12.329V97.727L103.624,97.727z
M160.101,140.16l-12.027-25.859h-8.077v25.859H125.04V72.778",00:21:54.730,00:21:55.730
"h23.546c14.741,0,24.448,4.847,24.448,21.008c0,8.185-3.233,14.649-11.117,17.785l14.25,28.589H160.101L160.101,140.16z
M149.186,84.695h-9.496v17.38h9.496c5.758,0,9.502-3.229,9.502-9.101C158.688,86.414,155.149,84.695,149.186,84.695",00:21:55.730,00:21:56.730
"L149.186,84.695z""/&gt;
&lt;path style=""display:inline; fill:#FFFFFF;""",00:21:56.730,00:21:57.730
"d=""M190.622,72.773v67.593h11.958v-26.752h5.776c12.872,0,20.675-7.905,20.675-21.08
c0-12.869-7.296-19.761-20.774-19.761H190.622L190.622,72.773z",00:21:57.730,00:21:58.730
"M202.579,103.985V82.4h4.357c6.791,0,10.031,3.446,10.031,10.437
c0,7.397-3.646,11.147-10.841,11.147H202.579L202.579,103.985z",00:21:58.730,00:21:59.730
"M247.157,140.366v-70.43h-11.45v70.43H247.157L247.157,140.366z
M290.326,140.366V87.872h-11.45v39.117c-2.939,2.634-5.268,3.749-7.804,3.749c-2.939,0-4.357-1.723-4.357-5.27V87.872h-11.453",00:21:59.730,00:22:00.730
"v39.016c0,9.728,3.853,14.593,11.453,14.593c4.662,0,8.511-1.723,12.868-5.676l0.508,4.56H290.326L290.326,140.366z
M320.223,102.668h11.044v-2.128c0-8.614-6.182-13.681-16.823-13.681c-10.844,0-16.924,4.865-16.924,13.478v1.217",00:22:00.730,00:22:01.730
"c0,7.296,3.751,11.856,13.884,17.024c6.893,3.546,9.121,5.776,9.121,9.222c0,3.343-2.025,4.965-6.08,4.965
c-4.763,0-6.788-2.026-6.788-6.688v-1.419h-11.453v2.128c0,9.121,6.893,14.695,18.143,14.695c10.942,0,17.835-5.473,17.835-13.986",00:22:01.730,00:22:02.730
"v-1.419c0-6.891-3.954-11.553-14.29-16.823c-6.994-3.546-9.324-5.776-9.324-9.019c0-3.04,1.926-4.662,5.576-4.662
c4.256,0,6.08,1.723,6.08,5.574V102.668L320.223,102.668z""/&gt;",00:22:02.730,00:22:03.730
"&lt;/symbol&gt;
&lt;symbol id=""logo_njoy"" viewBox=""0 0 500 205""&gt;",00:22:03.730,00:22:04.730
"&lt;title&gt;N-Joy&lt;/title&gt;
&lt;polygon style=""display:inline;"" fill=""currentColor""",00:22:04.730,00:22:05.730
"points=""61.307,9 69.313,9 69.313,72.576 61.307,72.576
61.307,9 ""/&gt;",00:22:05.730,00:22:06.730
"&lt;polygon style=""display:inline;"" fill=""currentColor""
points=""61.301,140.162 69.307,140.162 69.307,169.034",00:22:06.730,00:22:07.730
"61.301,169.034
61.301,140.162 ""/&gt;",00:22:07.730,00:22:08.730
"&lt;polygon style=""display:inline;"" fill=""currentColor""
points=""46.971,72.576 61.307,72.576 61.301,140.162",00:22:08.730,00:22:09.730
"45.39,140.162 23.512,100.755
23.512,140.162 9.174,140.162 9.174,72.571",00:22:09.730,00:22:10.730
"24.133,72.576 46.971,114.674 46.971,72.576
""/&gt;",00:22:10.730,00:22:11.730
"&lt;path style=""display:inline;fill:#FFFFFF;""
d=""M99.242,72.571v52.027c0,9.48-6.408,15.565-17.669,15.565",00:22:11.730,00:22:12.730
"c-2.716,0-12.266,0-12.266,0v-13.428c0,0,8.073,0.357,9.537,0.305c4.428-0.148,5.328-1.564,5.328-4.916V72.571H99.242
L99.242,72.571z""/&gt;",00:22:12.730,00:22:13.730
"&lt;polygon style=""display:inline;fill:#FFFFFF;""
points=""178.833,101.272 187.405,72.571 203.611,72.571",00:22:13.730,00:22:14.730
"186.214,117.836
186.214,140.162 171.139,140.162 171.139,117.836",00:22:14.730,00:22:15.730
"153.807,72.571 169.996,72.571 178.833,101.272
""/&gt;",00:22:15.730,00:22:16.730
"&lt;path style=""display:inline;fill:#FFFFFF;""
d=""M130.806,128.003c6.617-0.291,8.827-3.463,8.827-12.721V97.43",00:22:16.730,00:22:17.730
"c0-8.908-1.447-12.482-8.827-12.701c-7.383,0.219-8.833,3.793-8.833,12.701v17.852
C121.973,124.541,124.186,127.712,130.806,128.003L130.806,128.003z",00:22:17.730,00:22:18.730
"M130.649,71.628c15.925,0.091,23.442,6.777,24.044,24.283
v20.89c-0.603,17.499-8.119,24.185-23.728,24.276c-15.927-0.091-23.448-6.774-24.053-24.276v-20.89",00:22:18.730,00:22:19.730
"C107.519,78.412,115.046,71.723,130.649,71.628L130.649,71.628z""/&gt;
&lt;/symbol&gt;",00:22:19.730,00:22:20.730
"&lt;symbol id=""logo_ndr2"" viewBox=""0 0 500 205""&gt;
&lt;title&gt;NDR 2&lt;/title&gt;",00:22:20.730,00:22:21.730
"&lt;path style=""display:inline;fill-rule:evenodd;clip-rule:evenodd;""
fill=""currentColor"" d=""M158.773,92.906",00:22:21.730,00:22:22.730
"c0-6.579-3.541-8.298-9.515-8.298h-9.509v17.409h9.509C154.926,102.017,158.773,98.779,158.773,92.906L158.773,92.906z
M176.28,140.173h-16.089l-12.041-25.91h-8.097v25.91h-14.976V72.669h23.576c14.776,0,24.497,4.854,24.497,21.048",00:22:22.730,00:22:23.730
"c0,8.199-3.245,14.778-11.139,17.809L176.28,140.173L176.28,140.173z""/&gt;
&lt;polygon style=""display:inline;"" fill=""currentColor""",00:22:23.730,00:22:24.730
"points=""69.013,72.669 69.013,9.216 61.017,9.216
61.017,72.669 69.013,72.669 ""/&gt;",00:22:24.730,00:22:25.730
"&lt;path style=""display:inline;fill-rule:evenodd;clip-rule:evenodd;""
fill=""currentColor"" d=""M103.615,115.077v-17.41",00:22:25.730,00:22:26.730
"c0-8.204-3.743-12.246-12.038-12.246H84.39v41.991h7.187C99.872,127.413,103.615,123.266,103.615,115.077L103.615,115.077z
M118.192,116.488c0,17.106-8.903,23.685-25.299,23.685h-23.88V72.669h23.88c15.784,0,25.299,6.983,25.299,23.476V116.488",00:22:26.730,00:22:27.730
"L118.192,116.488z""/&gt;
&lt;polygon style=""display:inline;"" fill=""currentColor""",00:22:27.730,00:22:28.730
"points=""61.017,140.173 61.017,72.669 46.747,72.669
46.747,114.675 23.976,72.669",00:22:28.730,00:22:29.730
"9,72.669 9,140.173 23.27,140.173 23.27,100.805
45.127,140.173 61.017,140.173 ""/&gt;",00:22:29.730,00:22:30.730
"&lt;polygon style=""display:inline;"" fill=""currentColor""
points=""69.013,169.009 69.013,140.173 61.017,140.173",00:22:30.730,00:22:31.730
"61.017,169.009
69.013,169.009 ""/&gt;",00:22:31.730,00:22:32.730
"&lt;path style=""display:inline;fill:#FFFFFF;""
d=""M189.501,127.772l0.41-0.389c26.136-24.868,29.575-29.042,29.575-35.139",00:22:32.730,00:22:33.730
"c0-4.596-2.382-7.563-7.292-7.563c-5.307,0-7.914,3.114-7.914,7.197v3.67h-14.508v-4.379c0-10.311,8.282-19.382,21.53-19.382
c13.175,0,22.697,6.855,22.697,20.185c0,8.022-4.677,14.993-10.274,21.073c-4.643,5.049-10.11,9.675-14.518,13.989l-0.238,0.246",00:22:33.730,00:22:34.730
"h24.046v12.893h-43.515V127.772L189.501,127.772z""/&gt;
&lt;/symbol&gt;",00:22:34.730,00:22:35.730
"&lt;symbol id=""logo_ndrkultur"" viewBox=""0 0 500
205""&gt;",00:22:35.730,00:22:36.730
"&lt;title&gt;NDR Kultur&lt;/title&gt;
&lt;path style=""display:inline;"" fill=""currentColor""",00:22:36.730,00:22:37.730
"d=""M45.23,140.16L23.41,100.859v39.301H9.165V72.778h14.95l22.74,41.921V72.778h14.241
v67.382H45.23L45.23,140.16z M61.095,72.778V9.428h7.981v63.351H61.095L61.095,72.778z",00:22:37.730,00:22:38.730
"M61.095,168.95v-28.79h7.981v28.79H61.095
L61.095,168.95z M92.916,140.16h-23.84V72.778h23.84c15.759,0,25.257,6.971,25.257,23.431v20.31",00:22:38.730,00:22:39.730
"C118.173,133.59,109.281,140.16,92.916,140.16L92.916,140.16z
M103.624,97.727c0-8.182-3.738-12.227-12.02-12.227H84.43v41.931",00:22:39.730,00:22:40.730
"h7.174c8.282,0,12.02-4.137,12.02-12.329V97.727L103.624,97.727z
M160.101,140.16l-12.027-25.859h-8.077v25.859H125.04V72.778",00:22:40.730,00:22:41.730
"h23.546c14.741,0,24.448,4.847,24.448,21.008c0,8.185-3.233,14.649-11.117,17.785l14.25,28.589H160.101L160.101,140.16z
M149.186,84.695h-9.496v17.38h9.496c5.758,0,9.502-3.229,9.502-9.101C158.688,86.414,155.149,84.695,149.186,84.695",00:22:41.730,00:22:42.730
"L149.186,84.695z""/&gt;
&lt;path style=""display:inline;fill:#FFFFFF;""",00:22:42.730,00:22:43.730
"d=""M224.611,104.574l16.998-19.775h-14.64l-11.43,13.57
c-2.062,2.45-5.005,5.442-6.635,8.309V62.944h-24.407v9.835h11.932v67.382h12.475v-18.917l6.947-8.231l13.784,27.148h14.212",00:22:43.730,00:22:44.730
"L224.611,104.574L224.611,104.574z""/&gt;
&lt;path style=""display:inline;fill:#FFFFFF;""",00:22:44.730,00:22:45.730
"d=""M281.558,140.16l-0.319-6.407c-4.489,3.305-11.013,7.473-16.783,7.473
c-11.545,0-14.747-8.761-14.747-18.802V84.688h12.506v36.878c0,4.594,1.067,9.721,6.733,9.721c3.95,0,8.762-3.314,11.756-5.768",00:22:45.730,00:22:46.730
"V84.688h12.609v55.472H281.558L281.558,140.16z""/&gt;
&lt;path style=""display:inline;fill:#FFFFFF;""",00:22:46.730,00:22:47.730
"d=""M358.313,141.014c-11.441,0-16.046-4.919-16.046-16.245V94.634h-8.117v-9.946h8.117
v-14.32l12.517-3.21v17.53h12.177v9.946h-12.177v29.812c0,4.814,1.803,6.53,6.625,6.53c2.025,0,4.162-0.44,6.083-1.08l0.546,9.724",00:22:47.730,00:22:48.730
"C364.83,140.379,361.623,141.014,358.313,141.014L358.313,141.014z""/&gt;
&lt;path style=""display:inline;fill:#FFFFFF;""",00:22:48.730,00:22:49.730
"d=""M409.797,140.16l-0.319-6.407c-4.492,3.305-11.007,7.473-16.774,7.473
c-11.548,0-14.758-8.761-14.758-18.802V84.688h12.507v36.878c0,4.594,1.077,9.721,6.736,9.721c3.947,0,8.768-3.314,11.76-5.768",00:22:49.730,00:22:50.730
"V84.688h12.611v55.472H409.797L409.797,140.16z""/&gt;
&lt;path style=""display:inline;fill:#FFFFFF;""",00:22:50.730,00:22:51.730
"d=""M447.448,108.423v31.737h-12.494V84.688h11.754l0.209,10.794
c5.242-8.439,8.451-12.076,18.923-12.177v12.817C456.001,96.233,451.623,99.759,447.448,108.423L447.448,108.423z""/&gt;",00:22:51.730,00:22:52.730
"&lt;path style=""display:inline;fill:#FFFFFF;""
d=""M331.971,129.897c-1.934,0.64-4.072,1.08-6.097,1.08",00:22:52.730,00:22:53.730
"c-4.808,0-6.621-1.716-6.621-6.53l-0.039-58.884h-12.51l0.05,59.206c0,11.326,4.589,16.245,16.015,16.245
c3.328,0,6.531-0.636,9.735-1.393L331.971,129.897L331.971,129.897z""/&gt;",00:22:53.730,00:22:54.730
"&lt;/symbol&gt;
&lt;symbol id=""logo_ndrinfospezial"" viewBox=""0",00:22:54.730,00:22:55.730
"-8 500 205""&gt;
&lt;title&gt;NDR Info Spezial&lt;/title&gt;",00:22:55.730,00:22:56.730
"&lt;path fill=""#ffffff"" d=""M84.37,180.74l5.87-1.23a6.35,6.35,0,0,0,1,2.31,6.82,6.82,0,0,0,5.94,2.6,7.38,7.38,0,0,0,4-1,3.33,3.33,0,0,0,1.66-3c0-1.76-1.15-3.16-3.45-4.22-.4-.2-1.35-.58-2.87-1.16L91.29,173a8,8,0,0,1-5.61-8,8.26,8.26,0,0,1,2.67-6.49,9.5,9.5,0,0,1,4.12-2.06,18.48,18.48,0,0,1,4.51-.53q6.88,0,10.31,4.4a9.18,9.18,0,0,1,1.51,2.87l-5.74,1.56a7.46,7.46,0,0,0-1.18-2.25,6.24,6.24,0,0,0-5-1.8A5.52,5.52,0,0,0,92.68,162a3.38,3.38,0,0,0-.86,2.33q0,2.72,3.48,4.23c.39.16,1.34.53,2.86,1.09l5.84,2.16a8,8,0,0,1,2.79,1.81,8.35,8.35,0,0,1,2.43,6.14,9.64,9.64,0,0,1-1.2,4.85,6.88,6.88,0,0,1-2.84,2.79A17.67,17.67,0,0,1,97,189.16q-7.74,0-11.2-5.13A10.79,10.79,0,0,1,84.37,180.74Z""
transform=""translate(-9.32 -10.28)""/&gt;",00:22:56.730,00:22:57.730
"&lt;path fill=""#ffffff"" d=""M121.57,186.33v10.88H116V163.72h5.24l.3,2.59a9.44,9.44,0,0,1,6.78-3.1,7.08,7.08,0,0,1,6.29,3.32,17,17,0,0,1,2.24,9.46,19,19,0,0,1-1.66,8.43,7.33,7.33,0,0,1-6.92,4.5A12.1,12.1,0,0,1,121.57,186.33Zm0-16.16v12.38a7,7,0,0,0,4.64,2,3.72,3.72,0,0,0,2.94-1.32,7.32,7.32,0,0,0,1.33-3.22,18.68,18.68,0,0,0,.4-3.94q0-8.55-4.62-8.55A6.19,6.19,0,0,0,121.57,170.17Z""
transform=""translate(-9.32 -10.28)""/&gt;",00:22:57.730,00:22:58.730
"&lt;path fill=""#ffffff"" d=""M164.38,177.42H149.12a12.6,12.6,0,0,0,.91,4.86,4.27,4.27,0,0,0,4.15,2.48,5.33,5.33,0,0,0,4.54-2.18,8.64,8.64,0,0,0,1-2l4.58,2.09a13.11,13.11,0,0,1-2.44,3.68,10.79,10.79,0,0,1-7.9,2.83,9.59,9.59,0,0,1-7.87-3.42,15,15,0,0,1-2.77-9.62,15,15,0,0,1,2.89-10,9.71,9.71,0,0,1,7.8-3.32,9.27,9.27,0,0,1,8.17,3.76,14.35,14.35,0,0,1,2.16,8.3Zm-15.46-4h10a9.16,9.16,0,0,0-.86-4.12,4.13,4.13,0,0,0-4-2,4.36,4.36,0,0,0-3.32,1.31,8.23,8.23,0,0,0-1.84,4.81Z""
transform=""translate(-9.32 -10.28)""/&gt;",00:22:58.730,00:22:59.730
"&lt;path fill=""#ffffff"" d=""M187.47,188.47H169.21v-3.63l8.86-13.28a35.08,35.08,0,0,1,2.87-3.69,37,37,0,0,1-4.46.3h-6.14v-4.45h16.78v3.69L179,180.14a26,26,0,0,1-3.14,4.15,18,18,0,0,1,3.8-.35h7.75Z""
transform=""translate(-9.32 -10.28)""/&gt;",00:22:59.730,00:23:00.730
"&lt;path fill=""#ffffff"" d=""M200.65,161.33h-5.86v-6.15h5.86Zm-.14,27.18h-5.59V163.72h5.59Z""
transform=""translate(-9.32 -10.28)""/&gt;",00:23:00.730,00:23:01.730
"&lt;path fill=""#ffffff"" d=""M226.29,188.47h-5l-.23-2.77a9.9,9.9,0,0,1-1.92,1.85A9.13,9.13,0,0,1,214,189a7.3,7.3,0,0,1-5.25-1.85,6.48,6.48,0,0,1-2-5q0-5.62,6.31-7.86a41.45,41.45,0,0,1,7.7-1.66v-1.37a3.78,3.78,0,0,0-1.11-2.9,4.21,4.21,0,0,0-3-1,5.6,5.6,0,0,0-3.82,1.43,4.79,4.79,0,0,0-1.23,1.78l-4.45-2.19a8.75,8.75,0,0,1,3-3.32,13.55,13.55,0,0,1,12.8-.65,5.08,5.08,0,0,1,2.25,2.24,8.73,8.73,0,0,1,1,4.28ZM220.82,182v-5.71a31,31,0,0,0-5,1,4.49,4.49,0,0,0-3.59,4.34,2.81,2.81,0,0,0,2.39,3.17,3.39,3.39,0,0,0,.78,0,7.8,7.8,0,0,0,5.41-2.83Z""
transform=""translate(-9.32 -10.28)""/&gt;",00:23:01.730,00:23:02.730
"&lt;path fill=""#ffffff"" d=""M239.29,188.47H233.7V155.18h5.59Z""
transform=""translate(-9.32 -10.28)""/&gt;",00:23:02.730,00:23:03.730
"&lt;path fill=""currentColor"" d=""M157.92,93.27c0-6.52-3.52-8.29-9.45-8.29h-9.42v17.38h9.42c5.63,0,9.45-3.21,9.45-9Zm17.4,46.93h-16l-12-25.69h-8V140.2H124.49v-67h23.39c14.65,0,24.3,4.82,24.3,20.88,0,8.14-3.22,14.66-11.06,17.68Z""
transform=""translate(-9.32 -10.28)""/&gt;",00:23:03.730,00:23:04.730
"&lt;polygon fill=""currentColor"" points=""59.54
62.95 59.54 0 51.59 0 51.59 62.95 59.54 62.95",00:23:04.730,00:23:05.730
"59.54 62.95""/&gt;
&lt;path fill=""currentColor"" d=""M103.19,115.3V98c0-8.13-3.72-12.15-12-12.15H84.12v41.67h7.12c8.3,0,12-4.12,12-12.25Zm14.46,1.41c0,17-8.82,23.49-25.1,23.49H68.84v-67H92.55c15.65,0,25.1,6.92,25.1,23.24Z""",00:23:05.730,00:23:06.730
"transform=""translate(-9.32 -10.28)""/&gt;
&lt;polygon fill=""currentColor"" points=""51.59",00:23:06.730,00:23:07.730
"129.93 51.59 62.95 37.45 62.95 37.45 104.63
14.86 62.95 0 62.95 0 129.93 14.16 129.93",00:23:07.730,00:23:08.730
"14.16 90.87 35.84 129.93 51.59 129.93 51.59
129.93""/&gt;",00:23:08.730,00:23:09.730
"&lt;polygon fill=""currentColor"" points=""59.54
158.54 59.54 129.93 51.59 129.93 51.59 158.54",00:23:09.730,00:23:10.730
"59.54 158.54 59.54 158.54""/&gt;
&lt;polygon fill=""#ffffff"" points=""210.3 129.96",00:23:10.730,00:23:11.730
"210.3 121.11 202.93 120.81 202.93 72.03 210.3
71.73 210.3 62.96 183.93 62.96 183.93 71.73",00:23:11.730,00:23:12.730
"191.28 72.03 191.28 120.81 183.93 121.11 183.93
129.96 210.3 129.96""/&gt;",00:23:12.730,00:23:13.730
"&lt;path fill=""#ffffff"" d=""M268.27,140.24v-7.61h0V104.06c0-11.53-4-16.4-13.41-16.4-5.06,0-10,2.39-15.9,7l-.3-6H227.72V98h0v34.62h0v7.61h11.62v-7.61h0V102.17c4.18-3.47,8-5.36,10.94-5.36,4.27,0,6.36,2.39,6.36,8v35.38Z""
transform=""translate(-9.32 -10.28)""/&gt;",00:23:13.730,00:23:14.730
"&lt;path fill=""#ffffff"" d=""M306.79,70.12a65.87,65.87,0,0,0-8.75-.8c-12.63,0-14.61,7.45-14.61,17.1v2.22h-7.75V98h7.85v34.64h0v7.61h11.62v-7.61h0V97.91h9.64V88.66h-9.72V86.42c0-4.28.79-8.3,6.55-8.3a16.77,16.77,0,0,1,4.39.7l.79-8.65Z""
transform=""translate(-9.32 -10.28)""/&gt;",00:23:14.730,00:23:15.730
"&lt;path fill=""#ffffff"" d=""M331.35,86.9c-16.43,0-22.82,12-22.82,27.06,0,16.33,6.79,27,21.84,27,17.32,0,22.63-11.72,22.63-27.06,0-17.51-7.37-27-21.58-27Zm-10.82,27.46c0-12.88,3.06-18.26,10.23-18.26S341,101.57,341,114s-3,17.82-10.22,17.82-10.23-5.51-10.23-17.42Z""
transform=""translate(-9.32 -10.28)""/&gt;",00:23:15.730,00:23:16.730
"&lt;/symbol&gt;
&lt;symbol id=""logo_ndrinfo"" viewBox=""0 -8 500",00:23:16.730,00:23:17.730
"205""&gt;
&lt;title&gt;NDR Info&lt;/title&gt;",00:23:17.730,00:23:18.730
"&lt;path fill=""currentColor"" d=""M158.71,93c0-6.56-3.54-8.35-9.5-8.35h-9.49v17.48h9.49c5.66,0,9.5-3.22,9.5-9.08Zm17.5,47.21H160.13l-12-25.85H140v25.85H125.08V72.83h23.53c14.74,0,24.45,4.84,24.45,21,0,8.19-3.24,14.75-11.13,17.79Z""
transform=""translate(-9.22 -9.5)""/&gt;",00:23:18.730,00:23:19.730
"&lt;polygon fill=""currentColor"" points=""59.9
63.32 59.9 0 51.9 0 51.9 63.32 59.9 63.32",00:23:19.730,00:23:20.730
"59.9 63.32""/&gt;
&lt;path fill=""currentColor"" d=""M103.65,115.16V97.77c0-8.18-3.74-12.22-12-12.22H84.47v41.91h7.16c8.35,0,12-4.14,12-12.32Zm14.55,1.42c0,17.06-8.87,23.63-25.25,23.63H69.1V72.83H93c15.75,0,25.25,7,25.25,23.37Z""",00:23:20.730,00:23:21.730
"transform=""translate(-9.22 -9.5)""/&gt;
&lt;polygon fill=""currentColor"" points=""51.9",00:23:21.730,00:23:22.730
"130.7 51.9 63.32 37.67 63.32 37.67 105.25
14.95 63.32 0 63.32 0 130.7 14.24 130.7 14.24",00:23:22.730,00:23:23.730
"91.41 36.05 130.7 51.9 130.7 51.9 130.7""/&gt;
&lt;polygon fill=""currentColor"" points=""59.9",00:23:23.730,00:23:25.950
"159.49 59.9 130.7 51.9 130.7 51.9 159.49 59.9
159.49 59.9 159.49""/&gt;",00:23:25.950,00:23:29.120
"&lt;polygon fill=""#ffffff"" points=""211.56 130.74
211.56 121.84 204.15 121.53 204.15 72.46 211.56",00:23:29.120,00:23:32.290
"72.16 211.56 63.34 185.02 63.34 185.02 72.16
192.42 72.46 192.42 121.53 185.02 121.84 185.02",00:23:32.290,00:23:36.320
"130.74 211.56 130.74""/&gt;
&lt;path fill=""#ffffff"" d=""M269.73,140.24v-7.65h0V103.85c0-11.6-4-16.5-13.5-16.5-5.09,0-10,2.41-16,7l-.31-6h-11v9.4h0v34.83h0v7.65h11.69v-7.65h0V102c4.21-3.49,8.1-5.4,11-5.4,4.3,0,6.4,2.41,6.4,8.1v35.59Z""",00:23:36.320,00:23:38.050
"transform=""translate(-9.22 -9.5)""/&gt;
&lt;path fill=""#ffffff"" d=""M308.47,69.7a66.62,66.62,0,0,0-8.8-.8C287,68.9,285,76.4,285,86.1v2.24h-7.8v9.4h7.9v34.85h0v7.65h11.69v-7.65h0V97.66h9.7v-9.3h-9.78V86.1c0-4.31.8-8.35,6.59-8.35a17.28,17.28,0,0,1,4.41.7l.8-8.7Z""",00:23:38.050,00:23:39.490
"transform=""translate(-9.22 -9.5)""/&gt;
&lt;path fill=""#ffffff"" d=""M333.18,86.59c-16.53,0-23,12.07-23,27.21,0,16.44,6.83,27.12,22,27.12,17.41,0,22.76-11.79,22.76-27.22,0-17.61-7.42-27.11-21.71-27.11Zm-10.89,27.62c0-13,3.08-18.37,10.29-18.37s10.29,5.51,10.29,18-3,17.92-10.29,17.92-10.29-5.54-10.29-17.52Z""",00:23:39.490,00:23:40.930
"transform=""translate(-9.22 -9.5)"" /&gt;
&lt;/symbol&gt;",00:23:40.930,00:23:41.930
"&lt;symbol id=""logo_ndrblue"" viewBox=""0 0 500
205""&gt;",00:23:41.930,00:23:43.530
"&lt;title&gt;NDR Blue&lt;/title&gt;
&lt;path style=""display:inline;fill-rule:evenodd;clip-rule:evenodd;""",00:23:43.530,00:23:44.680
"fill=""currentColor"" d=""M158.937,92.885
c0-6.57-3.542-8.288-9.512-8.288h-9.498v17.389h9.498C155.085,101.987,158.937,98.756,158.937,92.885L158.937,92.885z",00:23:44.680,00:23:45.680
"M176.424,140.101h-16.073l-12.03-25.879h-8.09v25.879h-14.963v-67.43h23.552c14.765,0,24.476,4.847,24.476,21.027
c0,8.183-3.239,14.755-11.129,17.79L176.424,140.101L176.424,140.101z""/&gt;",00:23:45.680,00:23:46.680
"&lt;polygon style=""display:inline;"" fill=""currentColor""
points=""69.262,72.671 69.262,9.28 61.272,9.28",00:23:46.680,00:23:47.850
"61.272,72.671 69.262,72.671 ""/&gt;
&lt;path style=""display:inline;fill-rule:evenodd;clip-rule:evenodd;""",00:23:47.850,00:23:49.000
"fill=""currentColor"" d=""M103.829,115.038V97.644
c0-8.198-3.738-12.235-12.024-12.235h-7.179v41.953h7.179C100.091,127.362,103.829,123.217,103.829,115.038L103.829,115.038z",00:23:49.000,00:23:50.000
"M118.391,116.439c0,17.091-8.891,23.662-25.274,23.662H69.262v-67.43h23.855c15.768,0,25.274,6.973,25.274,23.448V116.439
L118.391,116.439z""/&gt;",00:23:50.000,00:23:51.000
